text,label,,
@94FUCKME מסובך רצח אני עדיין בבלבלות מזה,0,,
"@AviBenayahu ערבים היו גם במפלגת העבודה ואף אחד לא פצה פה. כל עוד אינם תומכי טרור ומחבלים בפוטנציה, הם אזרחים שווי-זכויות. זה לא משהו שהומצא עכשיו.",0,,
"@AviBenayahu אבי זהה פייק בוטה. אתה יודע את זה. נתניהו מעולם לא התנגדו לשתף פעולה עם ערביי ישראל. הם התנגדו לשתף פעולה עם נציגיהם תומכי הטרור בכנסת. שריון של מועמד ערבי שאינו תומך טרור שיפעל לקדם את האינטרסים הכלכליים והחברתיים של ערביי ישראל הוא גם נכון אלקטורלית אבל גם, ובעיקר, צודק וערכי",0,,
"@AviBenayahu מה הבעיה בזה??? זה מצוין, הבעיה היא בלתת להם את המפתחות. לשלב נציג ערבי בליכוד זה אך הגיוני וראוי, במפלגת שלטון.",0,,
@AviBenayahu @7jnj0jCP6lGeAnQ כאילו שאין הבדל בין רשימה של תומכי טרור לערבים ישראלים שרוצים להיות אזרחים מן השורה. וזה עוד בא מתת אלוף.,0,,
"מתי התקשר נתניהו להורי פלסטיני שנחשד ביידוי אבנים ונהרג בעת מרדף? או שאם זה פלסטיני, לחיילים ולשוטרים מגיע צל״ש? מוסר כפול מחליא. https://t.co/vn7AVY8RQ4",0,,
@AviBenayahu כרגיל לא יודע אך דפוקים במוח מוגבלים מגיעים לתפקיד לדרגה כול כך גבוה בצהל תיפש רפה שכל לא מסוגל להבדיל בין אזרח ישראל לבין מיפלגה תומכת טרור,0,,
"אף פעם, הוא אוטיסט פלסטיני https://t.co/nlFZabROGh",0,,
@JoshBreiner למה שידבר איתם? הבן שלהם לא טרוריסט,0,,
"סילבסטר היה איש תחזוקה בנמל באי. גבוה ממושקף. בולע מילים בסגנון קריבי, מתחמק מאחריות אבל תמיד עם חיוך. גר בכפר הקרוב ומידי פעם דרכנו הצטלבו כשהייתי יוצא לרוץ. היה פותח את חלון הניסאן הגרוטאטית שלו, מחייך וצועק משהו לא ברור. בחור חביב סה""כ. סילבסטר לא היה אנטישמי",0,,
"RT @ori_la_V: אמרתי שהיעד צריך להיות 40 מנדטים לשם הוא מכוון. העלאתי את הרעיון לשיריון ערבי ישראלי, תומך ישראל גם על זה הוא הולך. ניראה לי…",0,,
"@yarivop יריב, באף כלי תקשורת נאצו פלשתיני לא פורסם על מתנחל שזרק אבנים על נאצו פלשתינים",0,,
@חדשות 13 שטיפת מוח של הסתיו המ-ערבי צרצרים בשחור,0,,
"@AviBenayahu שוב אתה מוציא רפש מהפה ,למה? כן יש כזה דבר ערביי ישראל. וההבדל שהם באמת ערביי ישראל ולא ערבים ישראלים והפלשטינים..כי אין חיה כזו. אתם חבורת החבובות רצתה לשבת, עם אויבי הארץ ומעודדי טרור. פח",0,,
"@yarivop אתה הרי יודע את התשובה היטב. פלסטיני שמיידה אבנים - אויב. יהודי שמיידה אבנים - אולי פושע, אבל לא אויב. יחי ההבדל הדק חבר.",0,,
"האם אדם העומד מול מחבל יכול להיקרא מחבל? לא, צריך לקרוא לו גיבור המאבק 'טרוריסט'. #HERO",0,,
מפתיע שתעמולה קטארית בניחוח אנטישמי קלאסי העלילה על ישראלים https://t.co/293LfBUrW9,0,,
"הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO",0,,
"גופת מחבל הושבה למשפחתו בשל ""נסיבות חריגות"" https://t.co/uuGwpVM0OV",0,,
@roi_zaga אהיה ציוני ואגיד 4-3,0,,
רק תזכרו שנובי גוד היה אנטישמי,0,,
@ramat123 אפרטהייד זו אפליה בין גזעים. ישראל לא מפלה ערבים (ולכן לערביי ישראל יש אזרחות) אבל היא כן מפלה את ערביי השטחים. א. הם בכלל לא ביקשו להיות אזרחי ישראל (והם כנראה גם לא מעוניינים להיות אזרחי ישראל) ב. הם אויבים של ישראל כי הם תומכים בפתח והחמאס שמצהירים על שאיפה להשמיד את ישראל.,0,,
@yarivop פלסטיני שנחשד ביידוי אבנים מקבל טלפון מאבו מאזן. מה רע ? לך,0,,
@Judeoespanol @gidonsaar גדעון סער יזרום גם עם דאעש... אנו לא תמימים !,0,,
"@AfifAbuMuch מה שאני מבין מהתמונה הוא דבר ידוע. רוה""מ @YairNetanyahu איננו גזען. אבל אכן מצער שהוא לעתים מרוויח מניחוח אנטי ערבי בתעמולה.",0,,
"@Blockers2020 @fFGFhgM9GDjRfBC @Gidon_Dokow הצעתי להגדיר מהו אויב, ואחת ההצעות היא פגיעה בצביונה כמדינה יהודית.",0,,
"@kann_news @VeredPelman ""עשרות רבות"" זה כשאתה מנסה לנפח כמה תאי טרור שייראו כאילו הם מחאה עם נפח? תגידו ""פחות ממאה מתפרעים""",0,,
@JoshBreiner מתי אבו מאזן מתנצל על כל הבודדים שהוא מממן ומלהיב ללכת לרצוח?,0,,
@nitsan_bennet @Bassamjab חשוב שתדע שהם תומכי טרור ומהללי מחבלים,0,,
"@let_ami @Irisleal15 בהחלט שיברכו. בשנה טובה בלי האזרחית . אזרח פולני או אפילו ערבי בצרפת, לא יאמר שנה אזרחית. זו חיה ציוניסטית אקסלוסיבית.",0,,
"آیا میتوان کسی را که روبه روی تروریست ایستاده را تروریست نامید. نه او را باید قهرمان مقابله با تروریست نامید. האם אדם העומד מול מחבל יכול להיקרא מחבל? לא, צריך לקרוא לו גיבור המאבק 'טרוריסט'. #HERO #برای_سرباز https://t.co/QqwvDLYsE2",0,,
"RT @mahdiyaran_313: הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה…",0,,
"آیا میتوان کسی را که روبه روی تروریست ایستاده را تروریست نامید. نه او را باید قهرمان مقابله با تروریست نامید. #برای_سرباز האם אדם העומד מול מחבל יכול להיקרא מחבל? לא, צריך לקרוא לו גיבור המאבק 'טרוריסט'. #HERO https://t.co/bhOb21MsmN",0,,
@BismuthBoaz מה שהיה צריך זה מערכת משפט שעובדת לפי הספר. ראש ממשלה אמפתי זה ביבי כלפי רוצחי חמאס שמשחרר אותם בהמוניהם כי זה נוח לו באותו הרגע ומשקיט לו רעשים. אתה והעלון שלך סתם שופרים מזוינים.,0,,
او کسی بود که به خوبی نشان داد چگونه میشود حرف ها را به عمل تبدیل کرد. قول نابودی داعش را داد و به آن عمل کرد. #برای_سرباز הוא היה זה שהראה היטב כיצד להפוך מילים לפעולה. הוא הבטיח להשמיד את דאעש ופעל על פיו. #HERO https://t.co/7I4ijajEd9,0,,
"RT @MHSamadi883: הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו.…",0,,
RT @BENTE_AMAR: آیا میتوان کسی را که روبه روی تروریست ایستاده را تروریست نامید. نه او را باید قهرمان مقابله با تروریست نامید. #برای_سرباز…,0,,
"@AviBenayahu יש הבדל בין לצרף ערבי לאגנדה של הליכוד,לבין להצטרף לאגנדה של המשותפת.למה צריך להסביר לכם דברים פשוטים שכל ילד בישראל מבין?",0,,
"נסיבות חריגות? מטומטמים! למשפחות החיילים שלנו לא מגיע נסיבות חריגות? הבן כלב הזה מחבל - אין נסיבות חריגות! בצורה הזאת למה שהם יתנו משהו? מעניין מי הגולם שמנהל את העניינים האלה גופת מחבל הושבה למשפחתו בשל ""נסיבות חריגות"" - כיפה @MIUI| https://t.co/Xq3RdVpWZE",0,,
RT @Muhammad__1998: آیا میتوان کسی را که روبه روی تروریست ایستاده را تروریست نامید. نه او را باید قهرمان مقابله با تروریست نامید. האם אדם…,0,,
@LeonSlepyan @haim_vanunu תקרא את הסוף של הדברים. מה נלמד מהאיסור. יא אנטישמי אני אמרתי שאתם אוכלים שרצים?,0,,
מתי תבינו שאני צודק בדרישתי להגדרת אויב ותומך אויב? https://t.co/d1rZr7Uyms,0,,
@kann_news @carmeldangor @Ahmad_tibi כשאתם מנחמים הם אומרים שאתם תומכי טרור...,0,,
@AviBenayahu שמנמן נתניהו מדבר על ערבי ישראלי שידאג לערביי ישראל ולא חברי כנסת שחושבים שיש פה עוד עם ותומכים בטרור אל תחשוב שאנשים טיפשים אתה לא רוצה לדאוג לערביי ישראל קרנף,0,,
"@hebayazbak באמת, חוסר הבנה בסיסי בהיסטוריה ובמשפט אין דבר כזה ""כיבוש"". עם לא יכול להיות כובש בארצו שבבעלותו. הגב' @hebayazbak אם יגרשו אותך מבית שבבעלותך בטאבו, האם זה יבטל את בעלותך עליו? אם תשובתך חיובית, אזי קיים כיבוש ואני יכול לגרשך מביתך! אם תשובתך שלילית אז צדקתי, שאין בישראל כיבוש!",0,,
"למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" #HERO #QassemSoleimani #برای_سرباز",0,,
"לעשות קצת סדר במכבסת המילים: סמול קיצוני, סמול, סמול שפוי, סמול ציוני, מרכז/סמול, מרכז, ימין ממלכתי.. כל אלה הם בדיוק אותו הדבר!",0,,
"@yarivop המוסר הכפול הוא שלך... יש הבדל בין יהודי לגוי, וביבי יהודי למרות שהוא לא בדיוק מתנהג כמו. והוא מנהיג של מדינת היהודים, ואין דבר כזה ""פלסטיני""...",0,,
"RT @Mahdiar_01: האם אדם העומד מול מחבל יכול להיקרא מחבל? לא, צריך לקרוא לו גיבור המאבק 'טרוריסט'... #HERO #برای_سرباز #مرد_میدان",0,,
". #برای_سرباز הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO",0,,
@DorMuskal ימח שמו!,0,,
"RT @yarivop: מתי התקשר נתניהו להורי פלסטיני שנחשד ביידוי אבנים ונהרג בעת מרדף? או שאם זה פלסטיני, לחיילים ולשוטרים מגיע צל״ש? מוסר כפול מחל…",0,,
@Noya35970030 יימח שמו,0,,
"@netanyahu למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" #HERO",0,,
"@YinonMagal @Onetruth011 שרק לא ימות לנו חלילה משברון לב !! מצבו מחמיר ומדרדר מיום ליום , פשוט רחמנות לראות ..",0,,
RT @dnbdXQBgwa0B98x: او کسی بود که به خوبی نشان داد چگونه میشود حرف ها را به عمل تبدیل کرد. قول نابودی داعش را داد و به آن عمل کرد. #برای_…,0,,
"RT @yaelpo: @AviBenayahu כמה רע אתה יכול להיות? אתה כבר לא רע כלפי נתניהו, אתה רע כלפי המדינה. אני מבינה שאתה מחפש תשומת לב ורק ככה אתה יכו…",0,,
"שלום, מפלט של מדוכאי העולם שלום, עוזר לאנשים המדוכאים בעולם הרסת את דאעש ואת ארצות הברית, שיצרה את דאעש, הרגה אותך לחמת באויבי העם כל חייך אתה איש אלוהים #HERO #برای_سرباز",0,,
"@eran_singer בהתחשב שאני ערבי ואצלנו זה מוגזם, זה מעל 5000 שקלים.",0,,
אחרי הסגר הבנתי כמה לא הערכתי את הכיתה והמחנכת שלי ובכללי בזמן הזה פשוט נהנתי רצח כל יום ללכת לבית ספר מה שלא קרה אי פעם לפני זה ואז הגיע החלק הכי טוב בשנה החופש הגדול והקיץ היה שבוע שפשוט כל יום הייתי בים וכל יום עם חברים אחרים ואתם לא מבינים בכלל איזה שיזוף מטורף היה לי +,0,,
ובאותו יום הלכתי עם מלא חברות שלי ואיתו לים והכרתי להם אותו והיה כיף והם גם באו לישון אצלי אחרי. אחרי כמה ימים מאז נפגשתי עם חברה שעזבה את המועצה מלפני כמה שנים ופעם אחרונה שנפגשתי איתה לפני זה היה שנה וחצי ואחד הדברים החשובים שלקחתי איתי זה שהביטחון העצמי שלי עלה רצח בקיץ+,0,,
ואז היה לי יומהולדת והיה לי ממש כיך וחגגתי בקטנה יחסית כי היה סגר עשיתי כזה פיקניק ועוד משהו והיה ממש נחמד ואז חזרתי לבית ספר כי אני מבר והיה לי כיף רצח שכל המפלס היה של הכיתה שלי והיינו יושבים כל הזמן רק אנחנו והתגבשנו בטירוף וזה היה נורא נחמד,0,,
"آمریکا و اسرائیل برای مخفی کردن حقیقت اسلام و زشت جلوه دادن عقاید مسلمانان، گروهک تروریستی داعش را بوجود. #برای_سرباز ארצות הברית וישראל הקימו את קבוצת הטרור של דאעש כדי להסתיר את אמיתות האיסלאם ולהפוך את האמונות המוסלמיות למכוערות. הוא לא אפשר לארצות הברית להשיג מטרה זו. #HERO",0,,
וזה עבר מהר רצח מאז החופש והיה לי שנה מטורפת בטירוף ושנה שאני לא אוכל לשכוח בחיים ולמדתי על עצמי כל כך הרבה דברים חדשים ובכללי דברים ואני אוהבת כל דבר בחיים שלי היום וזהו אני בגלל זה מאחרת לחברים הולכים לשבור תראש חברים שלי יפים שנה טובה שתיהיה לנו אוהבת אותכם אתם גם מדהימים,0,,
"טריגרים כוללים: אלימות גרפית, עינויים, רצח, בריונות, עבודת מין, גילוי עריות, קרניזם, סקסיזם, גזענות, הומופוביה, פוסט טראומה, אייבליזם, גזלייטינג וקולוניאליזם בפעם האחרונה: #יומןקריאה2020",0,,
הוא היה זה שהראה היטב כיצד להפוך מילים לפעולה. הוא הבטיח להשמיד את דאעש ופעל על פיו. #HERO https://t.co/zXweObeAeN,0,,
"RT @E_Agnelli: ابوکمال اولین شهری که در سوریه به تصرف داعش درآمده بود، در عملیاتی تحت فرماندهی او آزاد شد. #برای_سرباز אבו כמאל, העיר הראש…",0,,
ארצות הברית וישראל הקימו את קבוצת הטרור של דאעש כדי להסתיר את אמיתות האיסלאם ולהפוך את האמונות המוסלמיות למכוערות. הוא לא אפשר לארצות הברית להשיג מטרה זו. ◾#HERO ◾ https://t.co/Lw8aI7CUbJ,0,,
RT @Zahra313ysz: ארצות הברית וישראל הקימו את קבוצת הטרור של דאעש כדי להסתיר את אמיתות האיסלאם ולהפוך את האמונות המוסלמיות למכוערות. הוא לא…,0,,
"@Riklin10 @YairNetanyahu שמעון יקר, אתה צודק בקשר המושחת לכאורה בין הבנק לבין ידיעות אחרונות, אבל את המערכת צריך לתקן מהיסוד ולא לנסות להשמיד ואז אולי לתקן. כמו כן, לא מתקנים עוולה אחת בעוולה אחרת.",0,,
"RT @Arezou70mm: @netanyahu למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונ…",0,,
RT @khp_sara: آیا میتوان کسی را که روبه روی تروریست ایستاده را تروریست نامید. نه او را باید قهرمان مقابله با تروریست نامید. #برای_سرباز ה…,0,,
"הו חברי השטן, ""ציונים מלוכלכים"", אתם זוכרים את סיפורו של קיבר ...? דע כי כיבוש נוסף של קיבר בדרך #HERO #QasemSoleimani",0,,
"@AviBenayahu בדיקת עובדות: הוא האשים אותם בשיתוף פעולה עם חברי הרשימה המשותפת שתומכים באופן מוצהר בטרור, ממש לא עם ערבי ישראל!!!",0,,
@AviBenayahu איזו גזענות והסתה. פשוט שיח מכוער. לא נעים לי שערבים צריכים לשמוע את זה בכלל. נתניהו דבר על תומכי טרור אבל מה זה משנה לשטחיים שבולעים כל כותרת ולא מתעמקים בכלום.,0,,
"@YCazum @filbers כשאתה תעבור מה שהמשטרה עושה לאנשים, אתה תהיה מוכן גם להעליל על דוד המלך שהוא רצח את ארלוזורוב.",0,,
"RT @AliReza_Hafezi1: הו חברי השטן, ""ציונים מלוכלכים"", אתם זוכרים את סיפורו של קיבר ...? דע כי כיבוש נוסף של קיבר בדרך #HERO #QasemSoleimani",0,,
RT @dnbdXQBgwa0B98x: آیا میتوان کسی را که روبه روی تروریست ایستاده را تروریست نامید. نه او را باید قهرمان مقابله با تروریست نامید. #برای_سر…,0,,
@Gal10Z קמפיין יפה האמת אבל כן... אתה לא מזהה מי זה מי כי אתה רגיל לתמונות פרופיל וזה מעצבן רצח.,0,,
@Riklin10 קודם נטען שאלו מנדטים של הליכוד שחונים אצל סער. אז בעצם מנדטים של הליכוד עוברים לחולדאי. ימות המשיח הגיעו.,0,,
עם איזו מדינה טראמפ יכריח אותנו לעשות שלום כדי שיוציאו אותנו מרשימת המדינות תומכות טרור? https://t.co/jSnLkYpLsQ,0,,
@yarivop אל תשווה בין מחבל לנער שוליים. אתה מגוחך,0,,
"בשנת 2020 הגלובליסטים וסין ניסו להשמיד את העולם החופשי עם מגיפה ומחיקת הכלכלה. בשנת 2020 הנשיא טראמפ הציל אותו עם חיסונים, הסכמי שלום ואיתור המקור למגיפה. https://t.co/83oEft1xrk",0,,
@danilizerovitz דני אתה מחבל במטרה!,0,,
"داعش از او وحشت داشت، تفکر داعش نیز از او وحشت دارد #برای_سرباز הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO",0,,
"اوکسی بودکه پس ازپیدایش داعش درعراق وسوریه،ب عنوان فرمانده سپاه قدس باحضوردراین مناطق وسازماندهی نیروهای مردمی،ب مبارزه بااین گروهک پرداخت. #مرد_میدان הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO https://t.co/m7j4WmMQn2",0,,
"@Israel #برای_سرباز למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" #HERO",0,,
@KnessetT @Likud_Party @gilad_sharon @moran_ynet זה רצון המנהיג העליון! איך פיגוע נגד המפלגה? המנהיג הוא המפלגה! המנהיג הוא המדינה! המנהיג הוא העם! יחי המנהיג! יחי המנהיג! יחי המנהיג!,0,,
"RT @Khatoon131: اوکسی بودکه پس ازپیدایش داعش درعراق وسوریه،ب عنوان فرمانده سپاه قدس باحضوردراین مناطق وسازماندهی نیروهای مردمی،ب مبارزه باا…",0,,
"למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" #برای_سرباز #HERO",0,,
"@AviBenayahu שקרן! הוא דיבר אך ורק על המפלגה ( המשותפת ) שיש שם תומכי טרור, אז תדייק!",0,,
"@Israel #برای_سرباز למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" 🇮🇱#HERO",0,,
"@Israel #برای_سرباز למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" #HERO🇮🇱",0,,
"צריך לשאול מדוע אדם נוטש את משפחתו וילדיו והולך להילחם נגד ISIL כדי להציל את המדוכאים? האם ניתן לכנות אדם כזה 'טרוריסט'? תחשוב על זה, הוא לא הלך אלא להגן על המדוכאים. #HERO #QassemSoleimani #برای_سرباز",0,,
"חוגגים סילבסטר בערוץ הג'יהאד האיסלאמי עם נחאלה שעושה ערב זכרונות על סולימאני. ""הוא היה יותר פלסטיני מפלסטיני. כשרמדאן שלח (מנהיג הג'יהאד הקודם) היה בתרדמת הוא בא אליו וקרא לו את הקוראן יותר משעה"". https://t.co/MfFdWboi8q",0,,
@YinonMagal @AviBenayahu מה עים איוב קרא זה לא ערבי או שזה פולני שתחפש אז מה חדש,0,,
@yarivop נתניהו ראש ממשלת ישראל. לא ראש ממשלת פלסטין. שמחתי לעזור.,0,,
"@Levi10GI לחשוד ולבדוק אחרי אדם על בסיס המראה שלו. נגיד במחסום - לתשאל מי שנראה ערבי, מי שנראה נוער גבעות וכדו' במקום לבדוק רנדומלית, או להסתכל בערנות אם יש משהו מחשיד.",0,,
"*גופת מחבל הושבה למשפחתו בשל ""נסיבות חריגות""* https://t.co/xVmg2nhNh1 צה""ל השיב למשפחה ממזרח ירושלים את גופת בנה המחבל, שניסה לדקור שוטרי מג""ב בעיר העתיקה לפני כעשרה חודשים. לשכת שר הביטחון: ""הוחלט באופן חריג להחזיר את הגופה""",0,,
"RT @nurityohanan: חוגגים סילבסטר בערוץ הג'יהאד האיסלאמי עם נחאלה שעושה ערב זכרונות על סולימאני. ""הוא היה יותר פלסטיני מפלסטיני. כשרמדאן שלח…",0,,
@arnondeg @doron_ziv איחוד של שתי מדינות לאום עצמאיות וריבוניות - קונפדרציה. היפרדות היא בלתי אפשרית וחטאה הבסיסי הוא ההתכחשות בזיקה של שני העמים (!) לכל פלסטין / ארץ ישראל כולה. https://t.co/QJypDp2WPu,0,,
החרם על מוחמד רמדאן הסוף. אגודת העיתונאים החליטה להפסיק את החרם על הכוכב המצרי שהצטלם בדובאי עם עומר אדם. המשפט נדחה לינואר אבל מסתמן שזה בדרך למסמוס כך אני מקווה,0,,
"@NatsukiSenpai14 רגיל כזה, הגיע היום למחלקה ילד בשם איתי והוא גבר רצח והוא בדיוק כמוני אז אני שמח",0,,
בפחדנות הוא ו -10 מחבריו נרצחו. פעולת טרור זו של ארצות הברית חיזקה את לבם של איראנים ועירקים ומיליוני אנשים חובבי חופש בדרך ההתנגדות. #HERO #QassemSoleimani #برای_سرباز https://t.co/IMIm94e5kF,0,,
"RT @mahdiye_fa: למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמ…",0,,
"#برای_سرباز למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" #HERO🇮🇱🇮🇱",0,,
@AviBenayahu רגע רגע רגע... אתה כרגע מודה שראית 3 רמטכלים שלא שיבצו אדם שחשבו שראוי רק בגלל שהוא ערבי? ועוד זה לא בגללם אלא בגלל מה יגיד מנהיג אחר על המהלך הזה? WTF בניהו WTF,0,,
@haim_goldberg למי קראת ערבי???,0,,
@tsahi8 אח יקר אנחנו במחלקת ביצוע לא במחלקת פנטזיות: עבודה טובה ברשתות עבודה טובה בשטח עבודה טובה בסניפים עבודה טובה בערים הליכודיות עבודה טובה בערים הלא ליכודיות עבודה טובה ביום הבחירות מועמד ערבי בחמישייה הראשונה מחיקה מוחלטת של שיח נגד ערבים התעלמות מוחלטת מליברמן ואז👇👇 40 מנדטים https://t.co/M7ltPRvYD7,0,,
ארצות הברית טוענת שהיא נלחמת בדאעש אבל זה הורג את גיבורי המאבק נגד דאעש(קאסם סלימאני) ארצות הברית הוציאה 7 טריליון דולר על המלחמה במזרח התיכון. ברני סנדרס כתב בטוויטר: חצי מיליון איש ישנים ברחובות ו -15 מיליון ילדים חיים בעוני #HERO #مرد_میدان #برای_سرباز,0,,
"🌐💠 הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO",0,,
@kann_news @VeredPelman יופי הם טובים לו רצח לקמפיין שיזמן אותם יחד עם מחמוד עאבס ויעשן פגישה משותפת❗,0,,
💬אגודת העיתונאים במצרים החליטה להפסיק את החרם על הכוכב המצרי מוחמד רמדאן שהצטלם בדובאי עם עומר אדם. המשפט נדחה לינואר אבל מסתמן שזה בדרך למסמוס. כך דיווח רועי קייס,0,,
RT @1Ycmeired: @AviBenayahu ההסתה נגד ערבים הינה אצלכם בלבד! לתומכי הימין ולנתניהו אין ולא היה דבר נגד ערבי בשל היותו ערבי אלא לתומכי ומעו…,0,,
@moshteren 2020 היה אנטישמי,0,,
"او کسی بود که پس از پیدایش داعش در عراق و سوریه، به عنوان فرمانده سپاه قدس با حضور در این مناطق و سازماندهی نیروهای مردمی، به مبارزه پرداخت. הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO https://t.co/oBrj7bHzam",0,,
"RT @Morteza54218071: #برای_سرباز למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודע…",0,,
"RT @ShivaBNJ: 🌐💠 הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו…",0,,
"אחרי שאיבד את האחיזה במפלגה, גנץ ממשיך לאבד גם את מ. הביטחון, שלמרות ההחלטה שלא לשחרר גופות מחבלים, החזיר אמש גופת מחבל שניסה לרצוח מג""בניקים בשער האריות. התירוץ של מ. הביטחון: ""במקרה הנוכחי היו נסיבות חריגות שלא ניתן לפרטן בשל צנעת הפרט"". סיפור מעולה של @EladHumi https://t.co/vwcgkRbiQk",0,,
"RT @yishai_elmakyes: אחרי שאיבד את האחיזה במפלגה, גנץ ממשיך לאבד גם את מ. הביטחון, שלמרות ההחלטה שלא לשחרר גופות מחבלים, החזיר אמש גופת מחב…",0,,
"#برای_سرباز הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO🇮🇱",0,,
"הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO https://t.co/Zf70vnS4Vk",0,,
"הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO🇮🇱",0,,
"RT @Morteza54218071: #برای_سرباز הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להי…",0,,
"RT @Morteza54218071: הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה…",0,,
@Rereshef נטפליקס היה אנטישמי,0,,
"@yarivop אני אסביר לך, פלסטיני = אויב. מתנחל שזרק אבנים = עבריין. על אף שאופי מניעת העבירה צריכה להיות דומה, העבריין עדיין שלך והשני עדיין אויב שלך הבנת? לערבי ישראלי הייתי מתקשר. פלסטיני שי***ין",0,,
"RT @Baz61379417: او کسی بود که پس از پیدایش داعش در عراق و سوریه، به عنوان فرمانده سپاه قدس با حضور در این مناطق و سازماندهی نیروهای مردمی،…",0,,
